name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Albufeira,2015-09-18,26.1,18.1,21.6,26.1,18.1,21.6,9.6,47.6,0,0,0,,0,0,43.2,22.9,347.4,1017.1,53.5,11.2,256.8,22.2,8,,2015-09-18T07:17:08,2015-09-18T19:36:50,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2015-09-19,29,17.8,23.5,28.8,17.8,23.5,12.5,50.7,0,0,0,,0,0,36,22,83.9,1018.9,15.8,11.5,257.4,22.4,8,,2015-09-19T07:17:57,2015-09-19T19:35:18,0.21,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR"
Albufeira,2015-09-20,26.9,21.1,24,28,21.1,24.1,17.7,68.4,0,0,0,,0,0,36,25.6,91.2,1020.3,34.7,11.4,197.7,17.1,8,,2015-09-20T07:18:46,2015-09-20T19:33:47,0.24,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2015-09-21,25.3,20.3,22.8,25.3,20.3,22.8,18.1,74.9,0,0,0,,0,0,25.2,18.2,264.1,1018.8,41.1,11.4,245.3,21.2,8,,2015-09-21T07:19:35,2015-09-21T19:32:15,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2015-09-22,26,18.5,22.2,26,18.5,22.2,13,57.2,0,0,0,,0,0,32.4,22.9,274,1017.2,29.3,11.6,237.1,20.4,8,,2015-09-22T07:20:25,2015-09-22T19:30:43,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR"
Albufeira,2015-09-23,22.8,15.6,19.6,22.8,15.6,19.6,13,65.4,0,0,0,,0,0,32.4,22.9,278,1016.1,36.2,11.8,205,17.8,8,,2015-09-23T07:21:14,2015-09-23T19:29:11,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2015-09-24,23.8,17.5,20.1,23.8,17.5,20.1,15.7,75.6,0,0,0,,0,0,32.4,27.3,111.4,1017.2,23.3,11.3,248.9,21.6,8,,2015-09-24T07:22:04,2015-09-24T19:27:40,0.38,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"08554099999,LPFR"
Albufeira,2015-09-25,22.8,18,20.3,22.8,18,20.3,16.2,77.9,0,0,0,,0,0,28.8,18.2,96.7,1018.2,54.2,10.6,230.8,19.9,7,,2015-09-25T07:22:54,2015-09-25T19:26:08,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR"
Albufeira,2015-09-26,24,18.5,20.6,24,18.5,20.6,15.6,73.5,0,0,0,,0,0,21.6,14.6,250.8,1017,23.7,10.8,238.9,20.8,8,,2015-09-26T07:23:44,2015-09-26T19:24:37,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2015-09-27,26.2,17.5,21.8,26.2,17.5,21.8,13.3,60.5,0,0,0,,0,0,21.6,15.5,81.6,1016.9,3.9,11.4,245.6,21.1,8,,2015-09-27T07:24:34,2015-09-27T19:23:06,0.48,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR,08533099999"
Albufeira,2015-09-28,26,19.4,22.5,26,19.4,22.5,14.6,61.7,0,0,0,,0,0,43.2,31.8,90.7,1016.4,11.3,11.4,240.3,20.6,8,,2015-09-28T07:25:24,2015-09-28T19:21:35,0.5,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR"
Albufeira,2015-09-29,25.1,20,22.1,25.1,20,22.1,15.7,67.2,0,0,0,,0,0,39.6,32,102,1015.2,34.2,11.4,115,10,4,,2015-09-29T07:26:14,2015-09-29T19:20:04,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR"
Albufeira,2015-09-30,23.3,17.9,20.4,23.3,17.9,20.4,15,71.4,0,0,0,,0,0,21.6,15.5,102,1017.9,34.9,11.6,196.8,17.1,7,,2015-09-30T07:27:05,2015-09-30T19:18:34,0.58,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"08554099999,LPFR"
Albufeira,2015-10-01,24.3,15.7,20.8,24.3,15.7,20.8,13.8,64.5,0,0,0,,0,0,21.6,16.3,276.1,1021.5,20,11.6,236.7,20.3,8,,2015-10-01T07:27:56,2015-10-01T19:17:04,0.61,Clear,Partly cloudy throughout the day.,clear-day,"08554099999,LPFR"
Albufeira,2015-10-02,25.2,18.6,21.9,25.2,18.6,21.9,13.5,59.8,0,0,0,,0,0,25.2,18.2,276.5,1018.7,65,11.4,215.1,18.6,8,,2015-10-02T07:28:47,2015-10-02T19:15:34,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2015-10-03,22.9,18,20.5,22.9,18,20.5,16.4,77.4,0,0,0,,0,0,32.4,24.6,263,1017.1,67.5,11.2,160.2,13.9,7,,2015-10-03T07:29:39,2015-10-03T19:14:05,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2015-10-04,24,19.9,22.1,24,19.9,22.1,19.8,87.5,0.4,100,4.17,rain,0,0,21.6,14.6,139.1,1019.5,47.8,10.4,123.4,10.7,6,,2015-10-04T07:30:30,2015-10-04T19:12:36,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08554099999,LPFR"
Albufeira,2015-10-05,23.1,19.9,21.6,23.1,19.9,21.6,19.8,89.1,5.2,100,20.83,rain,0,0,57.6,32,214.1,1018.8,42.8,9.5,150,12.9,6,,2015-10-05T07:31:22,2015-10-05T19:11:07,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"08554099999,LPFR"
Albufeira,2015-10-06,22.5,18.9,20.5,22.5,18.9,20.5,18.3,87.4,5.1,100,8.33,rain,0,0,50.4,25.6,261.9,1018.5,48.5,9.9,142.6,12.4,5,,2015-10-06T07:32:14,2015-10-06T19:09:39,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"08554099999,LPFR"
Albufeira,2015-10-07,23.1,15.2,18.9,23.1,15.2,18.9,11.8,64.6,0,0,0,,0,0,39.6,32,296,1019,51,11.9,204.4,17.7,8,,2015-10-07T07:33:07,2015-10-07T19:08:12,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR"
Albufeira,2015-10-08,22.1,14,18.3,22.1,14,18.3,10.8,62.2,0,0,0,,0,0,32.4,18.4,288.4,1016,19.8,12,228.9,19.7,8,,2015-10-08T07:34:00,2015-10-08T19:06:45,0.85,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR,08533099999"
Albufeira,2015-10-09,21.2,15.1,18.3,21.2,15.1,18.3,12.8,70.8,0,0,0,,0,0,32.4,21,109.9,1013.8,37.9,11.6,190.3,16.5,8,,2015-10-09T07:34:53,2015-10-09T19:05:18,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR"
Albufeira,2015-10-10,19.7,17.2,18.5,19.7,17.2,18.5,16.6,89.1,10.577,100,33.33,rain,0,0,39.6,30.3,146.1,1009.9,71.4,7.8,68.8,5.9,2,,2015-10-10T07:35:46,2015-10-10T19:03:52,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08554099999,LPFR,08533099999"
Albufeira,2015-10-11,21.2,17.7,19.3,21.2,17.7,19.3,18.3,94,0.6,100,16.67,rain,0,0,32.4,21,234.5,1008.8,59.5,10.1,163.5,14,6,,2015-10-11T07:36:40,2015-10-11T19:02:27,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08554099999,LPFR,08533099999"
Albufeira,2015-10-12,21.7,18.6,19.7,21.7,18.6,19.7,18,90.5,0.2,100,4.17,rain,0,0,32.4,25.6,240.5,1010,46.3,10.7,199.8,17.3,7,,2015-10-12T07:37:34,2015-10-12T19:01:02,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"08554099999,LPFR,08533099999"
Albufeira,2015-10-13,21.9,17.8,19.6,21.9,17.8,19.6,17.6,88.9,1.682,100,4.17,rain,0,0,21.6,14.6,208,1011.6,53.5,10.7,143.5,12.4,6,,2015-10-13T07:38:28,2015-10-13T18:59:38,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"08554099999,LPFR,08533099999"
Albufeira,2015-10-14,22,16.9,19.1,22,16.9,19.1,16.9,87.2,0,0,0,,0,0,28.8,21,86,1013.2,21.3,10.6,199.9,17.3,7,,2015-10-14T07:39:22,2015-10-14T18:58:15,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2015-10-15,22,16,19,22,16,19,17.1,89.4,0,0,0,,0,0,21.6,13.7,231.4,1014.2,27.4,10.4,196.8,17.1,7,,2015-10-15T07:40:17,2015-10-15T18:56:52,0.08,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"08554099999,LPFR"
Albufeira,2015-10-16,21.9,15.5,18.9,21.9,15.5,18.9,16,83.8,0,0,0,,0,0,28.8,17.3,94.4,1013.1,50.7,10.8,166.9,14.4,7,,2015-10-16T07:41:13,2015-10-16T18:55:30,0.12,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2015-10-17,23.2,19.1,20.8,23.2,19.1,20.8,18.1,84.3,4.5,100,12.5,rain,0,0,56.8,39.2,154,1007.3,62.2,9.9,89.2,7.9,5,,2015-10-17T07:42:08,2015-10-17T18:54:09,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08554099999,LPFR"
Albufeira,2015-10-18,21.4,17.1,19,21.4,17.1,19,17.2,89.1,33.5,100,54.17,rain,0,0,46.8,19.3,180.7,1008.5,64.4,10.2,78.7,6.6,4,,2015-10-18T07:43:05,2015-10-18T18:52:49,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08554099999,LPFR"
Albufeira,2015-10-19,23,17.8,19.5,23,17.8,19.5,17.8,90,16.7,100,37.5,rain,0,0,54,33,120.1,1005.4,58.3,10,163.1,14,6,,2015-10-19T07:44:01,2015-10-19T18:51:30,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08554099999,LPFR"
Albufeira,2015-10-20,20.8,18.1,19.3,20.8,18.1,19.3,17.3,87.9,19.1,100,41.67,rain,0,0,79.2,44.5,87.1,1009.3,62.4,9.1,56.8,4.9,3,,2015-10-20T07:44:58,2015-10-20T18:50:12,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08554099999,LPFR"
Albufeira,2015-10-21,23.1,17.8,20.3,23.1,17.8,20.3,17.1,82.2,0.9,100,12.5,rain,0,0,32.4,19.9,80.2,1017.1,26.8,11.3,186.8,16.1,7,,2015-10-21T07:45:55,2015-10-21T18:48:54,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"08554099999,LPFR,08533099999"
Albufeira,2015-10-22,22.8,15.9,19.3,22.8,15.9,19.3,14.2,73.1,0,0,0,,0,0,32.4,28.2,79.2,1020.2,36,11.2,194.6,16.8,7,,2015-10-22T07:46:52,2015-10-22T18:47:38,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2015-10-23,21,16.3,18.6,21,16.3,18.6,14.4,76.5,0,0,0,,0,0,18,11.9,66.1,1019.6,78,10.8,104,9.1,6,,2015-10-23T07:47:50,2015-10-23T18:46:23,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2015-10-24,21.2,17.8,18.9,21.2,17.8,18.9,15.6,81.2,0.832,100,20.83,rain,0,0,21.6,14.6,63.9,1017.7,67.7,10.2,62.6,5.4,3,,2015-10-24T07:48:48,2015-10-24T18:45:08,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08554099999,LPFR,08533099999"
Albufeira,2015-10-25,21.9,18,19.9,21.9,18,19.9,16.5,81.2,1.4,100,16.67,rain,0,0,32.4,27.3,90.2,1017.2,52.4,10.9,79,7.1,4,,2015-10-25T06:49:47,2015-10-25T17:43:55,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08554099999,LPFR"
Albufeira,2015-10-26,21.7,18.8,20.3,21.7,18.8,20.3,17.2,82.6,4.116,100,20.83,rain,0,0,36,24.6,228.6,1013.3,41.2,10.6,152.6,13.4,6,,2015-10-26T06:50:46,2015-10-26T17:42:43,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08554099999,LPFR,08533099999"
Albufeira,2015-10-27,19.8,14,17.3,19.8,14,17.3,13.1,76.9,1.268,100,12.5,rain,0,0,43.2,24.6,270.1,1016.2,37.4,10.7,177.4,15.4,7,,2015-10-27T06:51:45,2015-10-27T17:41:32,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08554099999,LPFR,08533099999"
Albufeira,2015-10-28,20.8,14.8,17.9,20.8,14.8,17.9,13,73.6,0,0,0,,0,0,32.4,21,261.2,1020.4,35.1,11.6,170.3,14.8,6,,2015-10-28T06:52:44,2015-10-28T17:40:22,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR"
Albufeira,2015-10-29,20.8,15,17.5,20.8,15,17.5,13.9,79.8,0,0,0,,0,0,21.6,13.7,68.9,1020.5,16.9,11.6,177.9,15.2,7,,2015-10-29T06:53:44,2015-10-29T17:39:13,0.57,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR,08533099999"
Albufeira,2015-10-30,21.7,14.4,18.1,21.7,14.4,18.1,14.2,78.3,0,0,0,,0,0,28.8,22,139.4,1016.5,34.3,11.5,123.8,10.6,5,,2015-10-30T06:54:45,2015-10-30T17:38:06,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR"
Albufeira,2015-10-31,19.9,15.8,17.6,19.9,15.8,17.6,13.4,77.1,6.582,100,29.17,rain,0,0,43.2,22.5,277.9,1017.6,64.7,10.5,132.2,11.3,5,,2015-10-31T06:55:45,2015-10-31T17:37:00,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08554099999,LPFR,08533099999"
Albufeira,2015-11-01,17.7,13,15.4,17.7,13,15.4,13.6,89.6,101.1,100,54.17,rain,0,0,72,43.7,298.1,1011.9,77.4,8.5,43.4,3.8,2,,2015-11-01T06:56:46,2015-11-01T17:35:55,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08554099999,LPFR"
Albufeira,2015-11-02,18.9,15.1,17,18.9,15.1,17,13.6,80.7,3.047,100,37.5,rain,0,0,61.2,40.2,220.9,1010.7,63.2,10.4,96.2,8.3,4,,2015-11-02T06:57:47,2015-11-02T17:34:51,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08554099999,LPFR,08533099999"
Albufeira,2015-11-03,20,14,17.5,20,14,17.5,15.8,90,0,0,0,,0,0,18,11.9,233.1,1019.1,44.2,11.2,82.9,7.2,3,,2015-11-03T06:58:48,2015-11-03T17:33:49,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2015-11-04,20.8,15,18.4,20.8,15,18.4,16.6,89.5,0.6,100,8.33,rain,0,0,36,23.7,196.9,1021.8,49.2,10.9,112.7,9.7,5,,2015-11-04T06:59:50,2015-11-04T17:32:49,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08554099999,LPFR"
Albufeira,2015-11-05,21,14.9,18,21,14.9,18,16.3,90.2,0.1,100,4.17,rain,0,0,18,12.8,70.8,1024.4,56.7,11.2,155.2,13.3,6,,2015-11-05T07:00:52,2015-11-05T17:31:49,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"08554099999,LPFR"
Albufeira,2015-11-06,22.8,15.7,19.2,22.8,15.7,19.2,15.3,78.7,0,0,0,,0,0,32.4,23.7,80.2,1024.2,7.4,11.2,165.7,14.2,6,,2015-11-06T07:01:54,2015-11-06T17:30:52,0.83,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR,08533099999"
Albufeira,2015-11-07,23,15.9,19.8,23,15.9,19.8,14,70.4,0,0,0,,0,0,32.4,33,86.1,1023.4,5.4,11.8,164,14.1,6,,2015-11-07T07:02:56,2015-11-07T17:29:55,0.86,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR"
Albufeira,2015-11-08,22,18,20,22,18,20,15.3,74.4,0,0,0,,0,0,43.2,36.5,91.2,1025.3,0,11.4,160.2,13.9,6,,2015-11-08T07:03:59,2015-11-08T17:29:01,0.89,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR,08533099999"
Albufeira,2015-11-09,22.5,15.8,18.5,22.5,15.8,18.5,14.1,76.5,0,0,0,,0,0,39.6,23.7,70.8,1029.6,0,11.4,161.8,14,6,,2015-11-09T07:05:01,2015-11-09T17:28:08,0.93,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR,08533099999"
Albufeira,2015-11-10,21.1,15.1,18.3,21.1,15.1,18.3,13,71.4,0,0,0,,0,0,32.4,22,65.7,1027.3,4.1,11.1,160.2,13.9,6,,2015-11-10T07:06:04,2015-11-10T17:27:16,0.96,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR,08533099999"
Albufeira,2015-11-11,20.8,12.5,16.8,20.8,12.5,16.8,13.4,80.5,0,0,0,,0,0,21.6,18.2,72,1024.8,8.6,10.7,158.3,13.8,6,,2015-11-11T07:07:07,2015-11-11T17:26:26,0,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR,08533099999"
Albufeira,2015-11-12,20.8,12.8,16.7,20.8,12.8,16.7,13.6,81.7,0,0,0,,0,0,28.8,18.2,59.5,1024.6,56,10.8,149.9,13.1,6,,2015-11-12T07:08:10,2015-11-12T17:25:38,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR"
Albufeira,2015-11-13,20.8,13.3,16.9,20.8,13.3,16.9,14.1,83.5,0,0,0,,0,0,18,11,61.5,1028.3,31.6,10.4,152.3,13.2,6,,2015-11-13T07:09:13,2015-11-13T17:24:51,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2015-11-14,21.9,13.4,17.6,21.9,13.4,17.6,12.8,74.3,0,0,0,,0,0,39.6,22.8,65.7,1028.4,2.1,10.4,153,13.2,6,,2015-11-14T07:10:15,2015-11-14T17:24:07,0.1,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR,08533099999"
Albufeira,2015-11-15,20.7,15.1,17.6,20.7,15.1,17.6,12.9,74.4,0,0,0,,0,0,32.4,21,65.3,1024.9,40.2,10.9,140.8,12.2,6,,2015-11-15T07:11:18,2015-11-15T17:23:24,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR"
Albufeira,2015-11-16,20.7,14.2,17,20.7,14.2,17,13.8,82,0,0,0,,0,0,21.6,18.2,58.9,1024.4,28.4,10.6,140.9,12,6,,2015-11-16T07:12:21,2015-11-16T17:22:42,0.17,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"08554099999,LPFR"
Albufeira,2015-11-17,20.3,12.2,16.5,20.3,12.2,16.5,11.6,73.4,0,0,0,,0,0,21.6,17.3,293.9,1025.8,0.7,11.3,144.7,12.3,6,,2015-11-17T07:13:24,2015-11-17T17:22:03,0.2,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR,08533099999"
Albufeira,2015-11-18,20,11.4,15.6,20,11.4,15.6,11,74.5,0,0,0,,0,0,18,13.7,51.5,1027.4,5,11.4,151.4,13.1,6,,2015-11-18T07:14:27,2015-11-18T17:21:25,0.24,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR"
Albufeira,2015-11-19,20.1,10.3,15.7,20.1,10.3,15.7,10.3,71.6,0,0,0,,0,0,21.6,14.6,57.9,1029.5,21.3,11.3,137.3,11.8,5,,2015-11-19T07:15:29,2015-11-19T17:20:49,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2015-11-20,20.8,11.5,16,20.8,11.5,16,11,73,0,0,0,,0,0,,11,345.5,1030.4,45,11.5,144.5,12.5,6,,2015-11-20T07:16:31,2015-11-20T17:20:15,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2015-11-21,20.8,12.1,15.6,20.8,12.1,15.6,9.3,67,0,0,0,,0,0,50.4,35.7,310.4,1023.3,30.4,11,118.7,10.2,5,,2015-11-21T07:17:33,2015-11-21T17:19:43,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR"
Albufeira,2015-11-22,16.8,7,12.2,16.8,7,12,4.2,59.5,0,0,0,,0,0,46.8,31.2,326.5,1020.1,17,11.4,141.9,12.1,6,,2015-11-22T07:18:35,2015-11-22T17:19:13,0.38,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR,08533099999"
Albufeira,2015-11-23,17.2,9.8,13,17.2,9.1,13,4.8,59.5,0,0,0,,0,0,28.8,20.2,34.1,1020.6,18,11.8,146.2,12.6,6,,2015-11-23T07:19:36,2015-11-23T17:18:45,0.41,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR,08533099999"
Albufeira,2015-11-24,16.8,8.8,12.3,16.8,6.8,11.8,0.1,43.9,0,0,0,,0,0,21.6,18.2,39.9,1029.3,14.8,11.6,144.4,12.5,6,,2015-11-24T07:20:37,2015-11-24T17:18:19,0.45,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR"
Albufeira,2015-11-25,21.8,9.1,15,21.8,7,14.6,6.5,59.1,0,0,0,,0,0,39.6,23,324.9,1029.2,40.3,11.5,139.5,12.1,6,,2015-11-25T07:21:38,2015-11-25T17:17:54,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR"
Albufeira,2015-11-26,21,11,15.3,21,11,15.3,7.4,62.2,0,0,0,,0,0,32.4,21,319.5,1023.2,13.8,11.3,144,12.3,6,,2015-11-26T07:22:38,2015-11-26T17:17:32,0.52,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR,08533099999"
Albufeira,2015-11-27,19.7,11.2,15.6,19.7,11.2,15.6,9.2,65.9,0,0,0,,0,0,28.8,19.3,14.3,1018.6,10.4,12,137.5,11.9,6,,2015-11-27T07:23:37,2015-11-27T17:17:12,0.55,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR,08533099999"
Albufeira,2015-11-28,18.5,9.4,14.4,18.5,9.4,14.4,10.1,75.9,0,0,0,,0,0,21.6,16.4,67.5,1022.4,3.2,11.6,138.6,11.9,6,,2015-11-28T07:24:36,2015-11-28T17:16:53,0.58,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR,08533099999"
Albufeira,2015-11-29,20.1,14.1,16.4,20.1,14.1,16.4,6.9,54,0,0,0,,0,0,42.5,24.6,63.3,1029.5,11.2,11.4,137.7,11.9,6,,2015-11-29T07:25:35,2015-11-29T17:16:37,0.61,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR"
Albufeira,2015-11-30,18.1,13.8,15.8,18.1,13.8,15.8,9.4,66,0,0,0,,0,0,39.6,24.6,72.1,1031.9,17.8,11,132.3,11.3,5,,2015-11-30T07:26:32,2015-11-30T17:16:23,0.65,Clear,Clear conditions throughout the day.,clear-day,"08554099999,LPFR,08533099999"
Albufeira,2015-12-01,17.8,14,15.7,17.8,14,15.7,12.7,82.6,0,0,0,,0,0,32.4,19,72.5,1030.9,43.8,10.7,93.3,8,4,,2015-12-01T07:27:29,2015-12-01T17:16:11,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2015-12-02,18,12.7,14.6,18,12.7,14.6,11.3,81.2,0,0,0,,0,0,21.6,14.6,60.9,1029.7,39.2,10.1,114.6,9.9,5,,2015-12-02T07:28:26,2015-12-02T17:16:01,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR"
Albufeira,2015-12-03,20.9,9.4,15.4,20.9,9.4,15.4,7.7,61.9,0,0,0,,0,0,32.4,19,65.8,1028.6,21.9,11.4,130.6,11.3,5,,2015-12-03T07:29:21,2015-12-03T17:15:53,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR"
Albufeira,2015-12-04,19.8,10,14.9,19.8,10,14.9,9,67.8,0,0,0,,0,0,28.8,18.1,58.4,1031.6,77.4,11.5,108.8,9.3,5,,2015-12-04T07:30:15,2015-12-04T17:15:47,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2015-12-05,18.3,11.5,14.8,18.3,11.5,14.8,10.5,75.5,0,0,0,,0,0,28.8,17.3,57.4,1030.1,39.9,10.8,126.5,10.9,5,,2015-12-05T07:31:09,2015-12-05T17:15:43,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2015-12-06,17.9,12.1,15.5,17.9,12.1,15.5,12.5,82.6,0,0,0,,0,0,36,19.9,83.2,1027.3,63.3,10.6,104.5,8.9,4,,2015-12-06T07:32:02,2015-12-06T17:15:41,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2015-12-07,17.8,14.8,16.1,17.8,14.8,16.1,12.7,80.7,0,0,0,,0,0,57.6,23.7,87.2,1028,65.4,10.5,54.1,4.6,3,,2015-12-07T07:32:53,2015-12-07T17:15:41,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
Albufeira,2015-12-08,18,12,15.3,18,12,15.3,11.5,78.3,0,0,0,,0,0,51.8,15.5,66.5,1031,90.1,10.9,42.2,3.5,2,,2015-12-08T07:33:44,2015-12-08T17:15:43,0.91,Overcast,Cloudy skies throughout the day.,cloudy,"08554099999,LPFR,08533099999"
Albufeira,2015-12-09,19,11.9,16.6,19,11.9,16.6,9.2,62.6,0,0,0,,0,0,36,22.9,76.5,1030.6,93,10.9,37.5,3.1,2,,2015-12-09T07:34:33,2015-12-09T17:15:48,0.94,Overcast,Cloudy skies throughout the day.,cloudy,"08554099999,LPFR,08533099999"
Albufeira,2015-12-10,19.3,14.1,16.9,19.3,14.1,16.9,10.7,66.9,0,0,0,,0,0,46.8,29.1,77,1029.9,69.7,11.3,111.9,9.6,5,,2015-12-10T07:35:21,2015-12-10T17:15:54,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08554099999,LPFR,08533099999"
